,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
644,CHEMBL4454509,CC(=O)Nc1cccc(-c2cnn3ccc(NCc4ccncc4)nc23)c1,intermediate,358.40500000000003,3.3618000000000015,2.0,6.0,5.795880017344075
645,CHEMBL4531066,CS(=O)(=O)Nc1ccc(-c2cnn3ccc(NCc4ccncc4)nc23)cc1,intermediate,394.46000000000015,2.7749000000000006,2.0,7.0,5.823908740944319
646,CHEMBL4513446,c1cc(CNc2ccn3ncc(-c4ccc5cn[nH]c5c4)c3n2)ccn1,active,341.37800000000004,3.279700000000001,2.0,6.0,6.522878745280337
647,CHEMBL4547553,c1cc(CNc2ccn3ncc(-c4ccc5c(c4)OCO5)c3n2)ccn1,active,345.3620000000001,3.132100000000001,1.0,7.0,6.5376020021010435
648,CHEMBL4458622,c1ccc(CNc2ccn3ncc(-c4ccc5c(c4)OCO5)c3n2)nc1,active,345.3620000000001,3.132100000000001,1.0,7.0,7.4089353929735005
649,CHEMBL4450404,c1ccc(CNc2ccn3ncc(-c4ccc5c(c4)OCO5)c3n2)cc1,inactive,344.3740000000001,3.7371000000000016,1.0,6.0,4.5376020021010435
650,CHEMBL4537023,c1cc(Nc2ccn3ncc(-c4ccc5c(c4)OCO5)c3n2)ccn1,inactive,331.33500000000004,3.2636000000000003,1.0,7.0,4.200659450546418
651,CHEMBL4532182,c1cc2c(cc1-c1cnn3ccc(NCC4CCNCC4)nc13)OCO2,active,351.4100000000002,2.5365,2.0,7.0,6.698970004336019
652,CHEMBL4560012,c1cc2c(cc1-c1cnn3ccc(NC4CCNCC4)nc13)OCO2,active,337.38300000000015,2.2889,2.0,7.0,6.055517327849832
653,CHEMBL4536873,CN(C)CCNc1ccn2ncc(-c3ccc4c(c3)OCO4)c2n1,active,325.37200000000007,2.0984999999999996,1.0,7.0,7.040958607678906
654,CHEMBL4476151,c1cc2c(cc1-c1cnn3ccc(NCCN4CCCCC4)nc13)OCO2,active,365.4370000000002,3.022800000000001,1.0,7.0,6.180456064458132
655,CHEMBL4561280,CN(C)CCCNc1ccn2ncc(-c3ccc4c(c3)OCO4)c2n1,active,339.3990000000001,2.4886,1.0,7.0,7.721246399047171
656,CHEMBL4466600,OCCNc1ccn2ncc(-c3ccc4c(c3)OCO4)c2n1,active,298.3020000000001,1.5291999999999994,2.0,7.0,6.886056647693163
657,CHEMBL4470529,COc1cc(N2CCN(CCN(C)C)C2=O)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,active,588.134,4.611500000000003,2.0,9.0,6.0
658,CHEMBL4473213,CC(C)(C)c1cc(NC(=O)Cc2ccc(-n3cnc4cc(-c5ccc(S(C)(=O)=O)cc5)ccc43)cc2)no1,active,528.6340000000002,5.562700000000006,1.0,7.0,9.0
659,CHEMBL4577779,COc1cc2nccc(Oc3ccc(NC(=O)Cc4ccc(Cl)c(C(F)(F)F)c4)cc3)c2cc1OC,active,516.9030000000001,6.897700000000004,1.0,5.0,7.468521082957745
660,CHEMBL4438748,CN(C)c1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1,inactive,457.4860000000002,4.128800000000003,2.0,6.0,5.0
661,CHEMBL4441604,CCc1nc(C(N)=O)c(Nc2ccc(N3CCN(C)CC3)cc2)nc1N[C@H]1CC[C@H](O)CC1.O=C(O)/C=C/C(=O)O,active,569.6630000000005,2.0604999999999998,6.0,10.0,8.958607314841775
662,CHEMBL4465661,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)cc2)nc1N[C@H]1CC[C@H](O)CC1.O=C(O)/C=C/C(=O)O,active,652.7970000000004,2.5249000000000015,6.0,11.0,9.022276394711152
663,CHEMBL4454732,CC(C)c1nc(C(N)=O)c(Nc2ccc(N3CCN(C)CC3)cc2)nc1N[C@H]1CC[C@H](O)CC1.O=C(O)/C=C/C(=O)O,active,583.6900000000005,2.621500000000001,6.0,10.0,8.769551078621726
664,CHEMBL4574005,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(C(F)(F)F)c2)nc1N[C@H]1CC[C@H](O)CC1.O=C(O)/C=C/C(=O)O,active,720.7940000000002,3.543700000000001,6.0,11.0,8.823908740944319
665,CHEMBL4466977,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(C)c2)nc1N[C@H]1CC[C@H](O)CC1.O=C(O)/C=C/C(=O)O,active,666.8240000000004,2.8333200000000014,6.0,11.0,9.0
666,CHEMBL4465573,CC(C)c1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(C(F)(F)F)c2)nc1N[C@H]1CC[C@H](O)CC1.O=C(O)/C=C/C(=O)O,active,734.8210000000003,4.104700000000002,6.0,11.0,8.638272163982407
667,CHEMBL4524842,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(C)c2)nc1N[C@H]1CC[C@@](C)(O)CC1.O=C(O)/C=C/C(=O)O,active,680.8510000000005,3.2234200000000017,6.0,11.0,8.958607314841775
668,CHEMBL4528166,CCc1nc(C(N)=O)c(Nc2ccc(N3CCN(C(C)C)CC3)c(C)c2)nc1N[C@H]1CC[C@H](O)CC1.O=C(O)/C=C/C(=O)O,active,611.7440000000005,3.147520000000001,6.0,10.0,8.886056647693163
669,CHEMBL4438824,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(C)c2)nc1N[C@H]1CC[C@](C)(O)CC1.O=C(O)/C=C/C(=O)O,active,680.8510000000005,3.2234200000000017,6.0,11.0,9.0
670,CHEMBL4580325,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(C)c2)nc1NC1CCOCC1.O=C(O)/C=C/C(=O)O,active,652.7970000000005,2.708820000000002,5.0,11.0,9.0
671,CHEMBL4580299,Cc1cc(Nc2nc(N[C@H]3CC[C@H](O)CC3)c(Cl)nc2C(N)=O)ccc1N1CCC(N2CCN(C)CC2)CC1.O=C(O)/C=C/C(=O)O,active,673.2150000000001,2.9243200000000007,6.0,11.0,8.886056647693163
672,CHEMBL4463071,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)cc2)nc1NC1CCOCC1.O=C(O)/C=C/C(=O)O,active,638.7700000000006,2.4004000000000016,5.0,11.0,8.886056647693163
673,CHEMBL4524472,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1.O=C(O)/C=C/C(=O)O,active,668.7960000000004,2.409000000000002,5.0,12.0,8.468521082957745
674,CHEMBL4483656,CC(C)c1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)cc2)nc1NC1CCOCC1.O=C(O)/C=C/C(=O)O,active,652.7970000000005,2.961400000000001,5.0,11.0,8.823908740944319
675,CHEMBL4461418,CCc1nc(C(N)=O)c(Nc2ccc(N3CCN(C)CC3)c(F)c2)nc1NC1CCOCC1.O=C(O)/C=C/C(=O)O,active,573.6260000000004,2.0751000000000004,5.0,10.0,8.958607314841775
676,CHEMBL4438727,COc1cc(Nc2nc(NC3CCOCC3)c(C(C)C)nc2C(N)=O)ccc1N1CCN(C)CC1.O=C(O)/C=C/C(=O)O,active,599.6890000000005,2.505600000000001,5.0,11.0,8.443697499232712
677,CHEMBL4591953,CC(C)c1nc(C(N)=O)c(Nc2ccc(N3CCN(C)CC3)cc2)nc1NC1CCOCC1.O=C(O)/C=C/C(=O)O,active,569.6630000000005,2.4970000000000017,5.0,10.0,8.537602002101044
678,CHEMBL4591308,CCc1nc(C(N)=O)c(Nc2ccc(N3CCN(C4CCN(C)CC4)CC3)c(C)c2)nc1NC1CCOCC1.O=C(O)/C=C/C(=O)O,active,652.7970000000005,2.708820000000002,5.0,11.0,8.958607314841775
679,CHEMBL3918580,Cc1c(-c2ccc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1cnc2ccccc2c1=O,active,502.5740000000002,5.321920000000005,3.0,5.0,6.958607314841775
680,CHEMBL4068255,C[C@@H](c1cc2cccnc2cc1F)n1cnc2ncc(-c3cnn(C)c3)nc21,inactive,373.3950000000001,3.5234000000000014,0.0,7.0,4.522878745280337
681,CHEMBL4634634,C[C@@H]1C[C@H]1C(=O)N1CCN(c2cnc(C#N)c(-c3cnn(C)c3)n2)C[C@H]1C,inactive,365.4410000000001,1.4418799999999996,0.0,7.0,4.0
682,CHEMBL4640601,COc1ccc(-c2cnn3c(N)c(-c4ccccc4)c(OC4CCN(C)CC4)nc23)cc1OC,active,459.55000000000035,4.135700000000003,1.0,8.0,6.769551078621726
683,CHEMBL4634073,COC(=O)Nc1ccc(-c2c(OC3CCN(C)CC3)nc3c(-c4ccc(OC)c(OC)c4)cnn3c2N)cc1,active,532.6010000000003,4.314000000000003,2.0,10.0,8.221848749616356
684,CHEMBL4636995,COc1ccc(-c2cnn3c(N)c(-c4nccs4)c(OC4CCN(C)CC4)nc23)cc1OC,active,466.56700000000035,3.592200000000002,1.0,10.0,6.6777807052660805
685,CHEMBL4790634,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Oc1nc(-c2cccnc2)nc2[nH]ncc12,active,602.6210000000001,5.534120000000005,2.0,8.0,8.400116927926312
686,CHEMBL1289601,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,active,426.8600000000003,4.071900000000002,3.0,5.0,7.455931955649724
687,CHEMBL3651854,Cc1cc(Nc2nc(Nc3ccccc3S(=O)(=O)C(C)C)c3c(C)[nH]nc3n2)c(OC(C)C)cc1C1CCN(C)CC1,intermediate,591.782,6.235440000000006,3.0,9.0,5.443697499232712
688,CHEMBL4755698,C=CC(=O)N1CCC(Cn2cc(-c3ccc4c(c3)OCO4)c3c(N)ncnc32)CC1,active,405.45800000000025,2.833800000000001,1.0,7.0,6.193955764251911
689,CHEMBL3952214,CC(C)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,active,319.3680000000001,3.0814000000000012,0.0,5.0,7.199970640755866
690,CHEMBL4759397,CC(C)n1cnnc1-c1cccc(NC(=O)C2CCCCO2)n1,inactive,315.3770000000001,2.4286000000000003,1.0,6.0,4.70000006855703
691,CHEMBL4798527,Cc1ccc(NC(=O)c2ccc(C)c(C(F)(F)F)c2)cc1C#Cc1nn([C@H]2CC[C@H](O)CC2)c2ncnc(N)c12,active,548.5690000000002,5.172240000000005,3.0,7.0,8.397940008672037
692,CHEMBL4793380,CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4c3OCCCN4)cc2)no1,active,423.47700000000026,4.344100000000002,4.0,8.0,8.045757490560675
693,CHEMBL4798842,CN1CCCOc2c(Nc3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)ncnc21,intermediate,437.5040000000002,4.368400000000003,3.0,8.0,5.945770090136603
694,CHEMBL4786825,CN1CCOc2c(Nc3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)ncnc21,intermediate,423.4770000000002,3.9783000000000026,3.0,8.0,5.823619307756729
695,CHEMBL4797687,CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4c3OCCN4)c(O)c2)no1,active,425.44900000000024,3.6596,5.0,9.0,6.787812395596042
696,CHEMBL4784000,COc1cc(NC(=O)Nc2cc(C(C)(C)C)on2)ccc1Nc1ncnc2c1OCCN2,active,439.47600000000017,3.962600000000002,4.0,9.0,7.5376020021010435
697,CHEMBL4798574,CC(C)(C)c1cc(NC(=O)Nc2cccc(Nc3ncnc4c3OCCN4)c2)no1,intermediate,409.4500000000002,3.9540000000000006,4.0,8.0,5.183626111247638
698,CHEMBL4789912,Cc1nc(Nc2ncnc3c2OCCN3)ccc1NC(=O)Nc1cc(C(C)(C)C)on1,active,424.46500000000015,3.657420000000002,4.0,9.0,6.05700040663396
699,CHEMBL4798046,Cc1cc(NC(=O)Nc2cc(C(C)(C)C)on2)ccc1Nc1ncnc2c1OCCN2,active,423.4770000000002,4.262420000000002,4.0,8.0,7.070581074285707
700,CHEMBL4789515,CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4c3OCCN4)cc2F)no1,active,427.4400000000002,4.0931000000000015,4.0,8.0,7.022276394711152
701,CHEMBL4784865,CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4c3OCCN4)c(F)c2)no1,active,427.4400000000002,4.0931000000000015,4.0,8.0,7.568636235841013
702,CHEMBL4783259,CC(C)(C)c1csc(NC(=O)Nc2ccc(Nc3ncnc4c3OCCN4)cc2)n1,inactive,425.5180000000002,4.422500000000001,4.0,8.0,5.0
703,CHEMBL4781659,O=C(Nc1ccc(Nc2ncnc3c2OCCN3)cc1)Nc1cccc(-c2ccccc2)c1,inactive,438.49100000000004,5.335500000000003,4.0,6.0,5.0
704,CHEMBL4797671,Cc1ccc(F)c(NC(=O)Nc2ccc(Nc3ncnc4c3OCCN4)cc2)c1,intermediate,394.4100000000002,4.116020000000001,4.0,6.0,5.154653862588591
705,CHEMBL4793949,O=C(Nc1ccc(Nc2ncnc3c2OCCN3)cc1)Nc1ccc(C(F)(F)F)cc1,intermediate,430.39,4.687300000000002,4.0,6.0,5.6074789100680675
706,CHEMBL4794893,O=C(Nc1ccc(Br)cc1)Nc1ccc(Nc2ncnc3c2OCCN3)cc1,inactive,441.2890000000002,4.431000000000001,4.0,6.0,5.0
707,CHEMBL4796114,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Nc2ncnc3c2OCCN3)cc1,inactive,396.8380000000002,4.321900000000001,4.0,6.0,5.0
708,CHEMBL4797171,O=C(Nc1ccc(Nc2ncnc3c2OCCN3)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,active,464.835,5.340700000000002,4.0,6.0,6.54515513999149
709,CHEMBL4793991,COc1ccc(NC(=O)Nc2ccc(Nc3ncnc4c3OCCN4)cc2)cc1,intermediate,392.41900000000015,3.677100000000001,4.0,7.0,5.913284336055117
710,CHEMBL4781910,COc1cccc(NC(=O)Nc2ccc(Nc3ncnc4c3OCCN4)cc2)c1,inactive,392.41900000000015,3.677100000000001,4.0,7.0,5.0
711,CHEMBL4792943,Cc1cc(C)cc(NC(=O)Nc2ccc(Nc3ncnc4c3OCCN4)cc2)c1,intermediate,390.4470000000002,4.2853400000000015,4.0,6.0,5.424119684319354
712,CHEMBL4786580,O=C(Nc1ccc(Nc2ncnc3c2OCCN3)cc1)Nc1cc(Cl)cc(Cl)c1,intermediate,431.283,4.975300000000002,4.0,6.0,5.348915910756989
713,CHEMBL4788477,O=C(Nc1ccc(Nc2ncnc3c2OCCN3)cc1)Nc1cccc2ccccc12,inactive,412.45300000000003,4.8217000000000025,4.0,6.0,5.0
714,CHEMBL4779887,CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4c3OCCN4)cc2)no1,active,409.4500000000002,3.9540000000000015,4.0,8.0,7.236572006437063
715,CHEMBL4794285,O=C(Nc1ccc(Nc2ncnc3c2OCCN3)cc1)Nc1cccs1,inactive,368.42199999999997,3.7300000000000013,4.0,7.0,5.0
716,CHEMBL4794949,CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4c3OCCN4)nc2)no1,active,410.4380000000002,3.349000000000001,4.0,9.0,7.267606240177032
717,CHEMBL4779377,CC(C)N1CCOc2c(Nc3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)ncnc21,inactive,451.53100000000023,4.7569000000000035,3.0,8.0,5.0
718,CHEMBL4791998,Cl.O=C1Nc2ccc(F)cc2/C1=C1/Nc2ccccc2/C1=N\OCCN1CCNCC1,active,443.9100000000003,2.662300000000001,3.0,6.0,8.91721462968355
719,CHEMBL4799738,Cn1cc(-c2ccc3c(Nc4cccc(NC(=O)Nc5cccc(F)c5)c4)ncnc3c2)cn1,intermediate,453.4810000000001,5.557000000000003,3.0,6.0,5.698970004336019
720,CHEMBL4785085,CC(C)c1ccc(NC(=O)Cc2ccc(Nc3ncnc4[nH]ccc34)cc2)cc1,intermediate,385.47100000000006,5.0061000000000035,3.0,4.0,5.114073660198569
721,CHEMBL4794703,CC(C)(C)c1ccc(NC(=O)Cc2ccc(Nc3ncnc4[nH]ccc34)cc2)cc1,inactive,399.49800000000005,5.180200000000004,3.0,4.0,4.800793520838342
722,CHEMBL4790509,COc1cc(NC(=O)Cc2ccc(Nc3ncnc4[nH]ccc34)cc2)cc(OC)c1OC,inactive,433.4680000000002,3.908500000000002,3.0,7.0,4.3222106089311385
723,CHEMBL4795440,O=C(Cc1ccc(Nc2ncnc3[nH]ccc23)cc1)Nc1ccc2c(c1)OCO2,inactive,387.39900000000017,3.6114000000000015,3.0,6.0,4.698970004336019
724,CHEMBL4776658,O=C(Cc1ccc(Nc2ncnc3[nH]ccc23)cc1)Nc1cccc(C(F)(F)F)c1,inactive,411.38700000000006,4.901500000000002,3.0,4.0,4.789949150124863
725,CHEMBL4779844,O=C(Cc1ccc(Nc2ncnc3[nH]ccc23)cc1)Nc1ccc(C(F)(F)F)c(Cl)c1,inactive,445.8320000000001,5.554900000000003,3.0,4.0,4.698970004336019
726,CHEMBL4795925,O=C(Cc1ccc(Nc2ncnc3[nH]ccc23)cc1)Nc1ccc(Cl)c(F)c1,inactive,395.82500000000005,4.675200000000002,3.0,4.0,4.698970004336019
727,CHEMBL4781264,O=C(Cc1ccc(Nc2ncnc3[nH]ccc23)cc1)Nc1cccc(F)c1,inactive,361.38000000000005,4.021800000000002,3.0,4.0,4.698970004336019
728,CHEMBL4788511,O=C(Cc1ccc(Nc2ncnc3[nH]ccc23)cc1)Nc1ccc(OC(F)(F)F)cc1,inactive,427.3860000000001,4.7813000000000025,3.0,5.0,4.698970004336019
729,CHEMBL4779979,O=C(Cc1ccc(Nc2ncnc3[nH]ccc23)cc1)Nc1cccc2ncccc12,inactive,394.4380000000001,4.430900000000002,3.0,5.0,4.722161666997953
730,CHEMBL4782595,CS(=O)(=O)c1ccc(NC(=O)Cc2ccc(Nc3ncnc4[nH]ccc34)cc2)cc1,inactive,421.4820000000001,3.286200000000001,3.0,6.0,4.698970004336019
731,CHEMBL4791894,O=C(Cc1ccc(Nc2ncnc3[nH]ccc23)cc1)NC1CC1,intermediate,307.3570000000001,2.5226000000000006,3.0,4.0,5.6252516539898965
732,CHEMBL4778954,O=C(Cc1ccc(Nc2ncnc3[nH]ccc23)cc1)NC1CCC1,intermediate,321.3840000000001,2.912700000000001,3.0,4.0,5.407823242604133
733,CHEMBL4778887,O=C(Cc1ccc(Nc2ncnc3[nH]ccc23)cc1)NCc1ccccc1,intermediate,357.4170000000001,3.5604000000000022,3.0,4.0,5.3325470471100465
734,CHEMBL4799653,Cn1nc(C(C)(C)C)cc1NC(=O)Cc1ccc(Nc2ncnc3[nH]ccc23)cc1,active,403.49000000000007,3.9137000000000013,3.0,6.0,6.896196279044043
735,CHEMBL4787596,CC(C)(C)c1cc(NC(=O)Cc2ccc(Nc3ncnc4[nH]ccc34)cc2)no1,active,390.44700000000006,4.1682000000000015,3.0,6.0,7.119186407719209
736,CHEMBL4783262,Cn1ccc2c(Nc3ccc(CC(=O)Nc4cc(C(C)(C)C)on4)cc3)ncnc21,intermediate,404.4740000000001,4.178600000000003,2.0,7.0,5.454692883534176
737,CHEMBL4782706,Cn1nc(C(C)(C)C)cc1NC(=O)Cc1ccc(Nc2ncnc3c2ccn3C)cc1,intermediate,417.5170000000001,3.924100000000002,2.0,7.0,5.405607449624573
738,CHEMBL4796452,Cn1nc(C(C)(C)C)cc1NC(=O)Cc1ccc(Nc2ncnc3sccc23)cc1,intermediate,420.5420000000001,4.647100000000004,2.0,7.0,5.97469413473523
739,CHEMBL4798314,CC(C)(C)c1cc(NC(=O)Cc2ccc(Nc3ncnc4sccc34)cc2)no1,active,407.4990000000001,4.901600000000004,2.0,7.0,6.017728766960431
740,CHEMBL4800112,O=C(Cc1ccc(Nc2ncnc3sccc23)cc1)Nc1cccc(F)c1,inactive,378.432,4.755200000000002,2.0,5.0,4.698970004336019
741,CHEMBL4778459,CC(C)(C)c1cc(NC(=O)Cc2cccc(Nc3ncnc4[nH]ccc34)c2)no1,inactive,390.44700000000006,4.168200000000002,3.0,6.0,4.500863005462617
742,CHEMBL4779109,Cn1nc(C(C)(C)C)cc1NC(=O)Cc1cccc(Nc2ncnc3[nH]ccc23)c1,inactive,403.49000000000007,3.9137000000000013,3.0,6.0,4.402743717074858
743,CHEMBL4800102,O=C(Cc1cccc(Nc2ncnc3[nH]ccc23)c1)Nc1ccc(Cl)c(F)c1,inactive,395.82500000000005,4.675200000000002,3.0,4.0,4.698970004336019
744,CHEMBL4793536,CC(C)(C)c1ccc(-c2cc3c(Nc4ccc(CC(=O)Nc5cc(C(C)(C)C)on5)cc4)ncnc3[nH]2)cc1,inactive,522.6530000000002,7.132700000000007,3.0,6.0,4.869023308394383
745,CHEMBL4787848,CC(C)(C)c1ccc(-c2cc3c(Nc4ccc(CC(=O)Nc5cccc(F)c5)cc4)ncnc3[nH]2)cc1,inactive,493.58600000000007,6.986300000000006,3.0,4.0,4.698970004336019
746,CHEMBL4781196,COc1ccc(-c2cc3c(Nc4ccc(CC(=O)Nc5cc(C(C)(C)C)nn5C)cc4)ncnc3[nH]2)cc1,active,509.6140000000002,5.589300000000003,3.0,7.0,6.920818753952375
747,CHEMBL4798335,COc1ccc(-c2cc3c(Nc4ccc(CC(=O)Nc5ccc(C(C)C)cc5)cc4)ncnc3[nH]2)cc1,intermediate,491.59500000000014,6.6817000000000055,3.0,5.0,5.613322716039162
748,CHEMBL4794322,COc1ccc(-c2cc3c(Nc4ccc(CC(=O)Nc5cccc(F)c5)cc4)ncnc3[nH]2)cc1,inactive,467.5040000000001,5.697400000000004,3.0,5.0,4.698970004336019
749,CHEMBL4799589,COc1ccc(-c2cc3c(Nc4ccc(CC(=O)Nc5ccc(F)cc5)cc4)ncnc3[nH]2)cc1,inactive,467.5040000000001,5.697400000000004,3.0,5.0,4.698970004336019
750,CHEMBL4778228,CC(C)(C)c1cc(NC(=O)Cc2ccc(Nc3ncnc4[nH]c(-c5ccsc5)cc34)cc2)no1,active,472.5740000000001,5.8967000000000045,3.0,7.0,7.301029995663981
751,CHEMBL4778453,Cn1nc(C(C)(C)C)cc1NC(=O)Cc1ccc(Nc2ncnc3[nH]c(-c4ccsc4)cc23)cc1,active,485.61700000000013,5.642200000000004,3.0,7.0,7.2839966563652006
752,CHEMBL4785273,O=C(Cc1ccc(Nc2ncnc3[nH]c(-c4ccsc4)cc23)cc1)Nc1cccc(F)c1,inactive,443.50700000000006,5.750300000000003,3.0,5.0,4.698970004336019
753,CHEMBL4794686,CC(=O)c1ccc(-c2cc3c(Nc4ccc(CC(=O)Nc5cc(C(C)(C)C)on5)cc4)ncnc3[nH]2)cc1,active,508.58200000000016,6.037800000000004,3.0,7.0,7.356547323513812
754,CHEMBL4789906,Cn1cc(-c2cc3c(Nc4ccc(CC(=O)Nc5cc(C(C)(C)C)nn5C)cc4)ncnc3[nH]2)cn1,active,483.58000000000015,4.314200000000002,3.0,8.0,7.6777807052660805
755,CHEMBL4784249,Cn1cc(-c2cc3c(Nc4ccc(CC(=O)Nc5cc(C(C)(C)C)on5)cc4)ncnc3[nH]2)cn1,active,470.53700000000015,4.568700000000002,3.0,8.0,8.045757490560675
756,CHEMBL4794666,Cn1cc(-c2cc3c(Nc4ccc(CC(=O)Nc5cccc(F)c5)cc4)ncnc3[nH]2)cn1,inactive,441.47,4.422300000000003,3.0,6.0,4.698970004336019
757,CHEMBL4791835,CC(C)c1ccc(NC(=O)Cc2ccc(Nc3ncnc4[nH]c(-c5cnn(C)c5)cc34)cc2)cc1,inactive,465.56100000000015,5.406600000000004,3.0,6.0,4.698970004336019
758,CHEMBL4794965,Cn1nc(C(C)(C)C)cc1NC(=O)Cc1ccc(Nc2ncnc3[nH]c(-c4ccc(S(C)(=O)=O)cc4)cc23)cc1,active,557.6800000000002,4.984200000000004,3.0,8.0,8.045757490560675
759,CHEMBL4791960,CC(C)(C)c1cc(NC(=O)Cc2ccc(Nc3ncnc4[nH]c(-c5ccc(S(C)(=O)=O)cc5)cc34)cc2)no1,active,544.6370000000002,5.238700000000004,3.0,8.0,8.167491087293763
760,CHEMBL4789222,Cn1cc(-c2cc3c(Nc4ccc(CC(=O)Nc5cc(C(C)(C)C)on5)cc4)ncnc3s2)cn1,active,487.58900000000017,5.302100000000004,2.0,9.0,6.086186147616283
761,CHEMBL4799943,Cn1cc(-c2cc3c(Nc4ccc(CC(=O)Nc5cc(C(C)(C)C)nn5C)cc4)ncnc3s2)cn1,intermediate,500.6320000000002,5.047600000000004,2.0,9.0,5.856048883576037
762,CHEMBL4794496,COc1cc2ncnc(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)c2cc1OC,active,553.5250000000002,6.364600000000004,2.0,8.0,7.185086818724926
763,CHEMBL4873571,CC(C)n1cc(C(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)c(=O)n(-c2ccc(F)cc2)c1=O,active,561.5450000000003,4.6464000000000025,2.0,8.0,6.0
764,CHEMBL4847680,Cn1cc(-c2ccn3c(-c4ccc(-c5cccc(Cl)c5)s4)cnc3c2)cn1,intermediate,390.89900000000006,5.783700000000004,0.0,5.0,5.165579296318468
765,CHEMBL4852822,COc1cccc(OC)c1-c1ccc(-c2cnc3cc(-c4cnn(C)c4)ccn23)s1,intermediate,416.5060000000001,5.147500000000004,0.0,7.0,5.265200170411153
766,CHEMBL4858720,Nc1ncnc2c1c(-c1cccc(O)c1)cn2[C@H]1C[C@@H](CO)C1,active,310.3570000000001,2.3294999999999995,3.0,6.0,7.292429823902063
767,CHEMBL169390,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCCC1,active,294.3580000000001,3.5012000000000016,2.0,5.0,8.397940008672037
768,CHEMBL4854822,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cc(O)ccc4F)c4c(N)ncnc43)C2)CC1,active,424.4800000000003,2.3928000000000003,2.0,7.0,6.036212172654444
769,CHEMBL4848347,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cccc(O)c4)c4c(N)ncnc43)C2)CC1,active,406.4900000000003,2.2537000000000003,2.0,7.0,8.301029995663981
770,CHEMBL4864386,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4ccccc4O)c4c(N)ncnc43)C2)CC1,active,406.4900000000003,2.2537000000000003,2.0,7.0,7.130768280269024
771,CHEMBL4855562,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4ccc(O)cc4)c4c(N)ncnc43)C2)CC1,active,406.4900000000003,2.2537000000000003,2.0,7.0,8.045757490560675
772,CHEMBL4853155,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4ccc(Cl)c(O)c4)c4c(N)ncnc43)C2)CC1,active,440.93500000000034,2.9071000000000007,2.0,7.0,9.136677139879543
773,CHEMBL4860822,COc1cc(-c2cn([C@H]3C[C@@H](N4CCN(C(C)=O)CC4)C3)c3ncnc(N)c23)ccc1Cl,active,454.9620000000002,3.2101000000000006,1.0,7.0,7.119186407719209
774,CHEMBL4877264,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4ccc(Cl)c(N)c4)c4c(N)ncnc43)C2)CC1,active,439.95100000000036,2.7837000000000005,2.0,7.0,9.070581074285707
